Original Audio File,Num of Zero Crossings,Spectral Centroids (SC) t1,SC t2,SC t3,SC t4,etc. -->,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
genres/blues/blues.00000.au,55031,2175.023833,2103.869958,1955.285667,1810.906071,1934.217135,2065.451773,1928.598473,1793.268242,1750.133733,1657.557636,1666.623147,1652.237958,1430.044746,1328.554628,1345.348135,1445.309358,1457.803536,1498.884324,1668.659648,1812.157313,1776.650731,1815.993847,1502.608265,1388.712828,1692.085138,1676.505212,1416.806654,1266.940866,1247.016418,1448.716423,1895.785161,2083.742352,1924.264772,1760.093573,1754.516031,1656.75361,1620.616512,1711.84278,1672.878795,1587.791491,1527.452092,1731.771938,1760.145734,1417.264636,1454.624461,1899.753303,2074.246258,1989.895946,1822.858529,1787.059686,1703.060039,1823.620659,1875.760778,1553.360684,1493.781134,1516.739317,1544.775708,1733.700551,1887.161898,1920.568625,1868.726006,1827.196393,1766.580414,1772.129684,1685.748041,1525.727251,1765.755564,1798.228844,1593.676272,1374.333087,1875.240151,2531.122736,2456.095878,2231.968129,2076.847904,2003.311618,1887.85251,1867.868101,1845.502917,1790.08327,1778.821325,1716.126027,1633.511048,1637.60112,1728.53678,1537.71068,1422.394272,1645.720674,1691.765271,1575.301194,1434.058098,1460.984563,1522.554309,1568.747,1512.627103,1405.612728,1434.238753,1473.260952,1526.275705,1518.743001,1581.934931,1591.67219,1526.568078,1503.33506,1412.755972,1268.31251,1382.006417,1735.503338,1922.356863,1694.447601,1419.770466,1987.455274,2399.098623,2014.218762,1821.2864,1915.994391,1869.390631,1747.77586,1678.931626,1563.128823,1591.969203,1718.062414,1857.87133,1916.407749,2029.746654,2283.121528,3268.874477,4031.364538,3848.464918,3170.481489,2613.554456,2489.347759,2254.706847,1908.141647,1616.332595,1465.833869,1444.623392,1559.18321,1480.654771,1365.382749,1569.378243,1794.418335,1698.041287,1630.174357,1612.794482,1812.586744,1777.749117,1847.358393,1921.844892,2092.991496,2026.806782,1709.959727,2262.045975,3230.485696,2573.729308,2123.777178,2149.576769,2101.97719,1983.702087,1925.63017,1953.156946,2031.865521,2005.297528,1929.524485,1866.900722,1843.824268,1837.333849,1733.018233,1622.085547,1657.106819,2010.508588,2074.599462,1860.789118,1726.955579,1594.863945,1444.965216,1494.601275,1496.307741,1478.986152,1470.872458,1574.522839,1625.33754,1734.89683,1714.081891,1594.336668,1347.459493,1077.911264,1027.079258,1338.470555,1651.125403,1782.034552,1722.01962,1564.646736,1379.65216,1470.741038,2211.4092,2176.651682,1994.136723,1834.899692,1841.919666,1901.943619,1772.697494,1770.910475,1729.059884,1872.563488,1757.198464,1597.556575,1472.326305,1542.680378,1855.137279,1679.310931,1678.472677,1814.252537,1857.62737,1812.317406,1955.983965,1806.99117,1611.54414,1669.193649,1569.821818,1568.881918,1520.371294,1560.196621,1572.242017,1650.226847,1891.345828,1821.971494,1679.52458,1795.140422,1629.410407,1599.043161,1610.256364,1840.025223,1916.37702,1710.419532,1662.031888,1781.104302,1891.276309,2280.513298,2481.468787,2256.261135,2205.385399,2009.166877,1979.975212,1969.67253,1989.29825,1971.235012,1963.872551,1894.28516,1910.379179,2140.978418,2078.527058,2028.293742,2163.238225,2093.369049,1962.571822,1869.956165,1729.102441,1623.184019,1593.163592,1403.628006,1258.049483,1027.925361,1056.954945,1233.002582,1344.477985,1434.166663,1595.980588,1742.691991,1765.703765,1753.711586,1354.821968,1525.514752,1996.261976,1954.297229,1758.648379,1638.456718,1828.975681,2280.26924,2383.780217,2391.734964,2241.355327,2435.629161,2195.626167,2008.918254,1979.255788,2045.929197,2006.572413,1813.245881,1614.917946,1549.296749,1722.298471,1839.778324,1754.471614,1986.090729,2172.263622,1969.000879,1832.334941,1639.220661,1679.102855,1524.513337,1354.860509,1254.440238,1409.021697,1440.605241,1419.20437,1371.501103,1433.667847,1601.699764,1846.554547,1882.278477,1676.610722,1595.335273,1349.530791,1463.642315,1581.815439,1593.566578,1580.70819,1612.900643,1780.176852,2147.664464,2264.496502,2217.724581,2184.096012,1899.655412,1758.102377,1666.169241,1567.65267,1704.632109,1729.910207,1701.023561,1925.115375,1936.282522,1554.777686,1469.440246,1697.378512,1801.073446,1771.059355,1743.516699,1709.865534,1660.842589,1620.507566,1696.065802,1681.097145,1627.653054,1777.353023,1819.826595,1779.581636,1847.795541,1874.714679,1810.275086,1764.380541,1845.960455,1828.166975,1710.301769,1708.091077,1953.219568,2030.158381,1825.989696,1827.715263,1977.373416,2348.755697,2196.604906,2069.039261,2118.619885,1991.29363,1889.645639,1826.431411,2102.297834,2659.008185,3038.764467,2874.982862,2576.766453,2415.668362,1935.971322,2022.257494,1925.60241,1850.752019,1846.827299,1659.481419,1732.695071,1463.269982,1284.72903,1403.963,1496.577078,1506.228892,1511.794816,1495.334533,1479.775074,1502.474555,1534.367389,1557.012476,1557.71509,1502.110378,1598.960935,1670.783304,1605.841085,1742.85799,1991.268704,1927.038363,1699.655903,1766.633505,2459.134926,2365.18321,2103.984889,1985.126955,1927.54272,1842.355093,1843.057182,1867.959767,1926.691209,1869.902473,1686.453243,1750.011362,1726.104962,1532.040893,1451.728161,1602.154902,1686.929024,1818.168658,1864.045848,1630.998617,1637.337742,1626.484689,1533.790245,1565.476554,1468.635331,1373.191777,1267.055115,1368.085248,1158.907612,1068.549531,1222.679377,1244.375707,1370.46757,1848.738473,1664.757975,1512.717759,1620.39393,1796.126242,1754.858667,1657.716992,1638.139858,1643.859619,2281.226949,2386.817054,2031.221654,1959.322314,1876.76465,1944.86643,1984.778696,1803.708683,1795.183521,2128.264183,2240.426789,2037.514608,1912.490563,1762.653407,1827.104313,1737.834682,1688.398824,1748.712651,1736.318249,1490.982138,1383.068761,1274.113999,1260.254259,1284.845751,1253.365705,1152.066708,1162.003224,1109.43719,1174.842271,1202.960395,1138.095722,1073.20797,1112.111248,1149.809525,1100.68176,1115.74977,1614.009718,2041.260573,1982.689608,1618.392801,1438.440978,1741.703199,2209.670495,2489.205529,2464.420602,2149.843368,2025.653219,2038.393248,2085.576535,2055.124342,1982.639764,1935.95517,1887.805192,1914.667066,2007.56637,1853.130393,1670.428085,1664.587288,1654.620454,1547.321304,1375.456628,1336.080944,1410.152891,1311.262044,1291.475707,1306.194631,1362.757624,1418.550914,1400.469664,1385.86529,1406.920936,1358.277312,1303.667993,1329.562353,1353.600924,1249.941546,1448.222571,1850.981789,1924.485193,1863.290231,1728.456863,1694.592036,1958.418971,2235.95186,2201.101358,2059.431251,1893.789862,1727.909584,1721.403727,1600.957292,1557.656582,1543.893678,1569.230486,1658.345978,1684.485813,1636.783123,1710.589065,1862.098539,2032.048365,2044.805117,2026.067135,1907.845493,1588.434029,1419.643069,1540.88867,1466.952041,1403.536565,1516.777609,1545.396724,1569.591839,1722.81252,1860.60293,1827.602068,1828.988104,1847.079458,1881.405985,1970.326304,1974.649328,1866.450044,1844.223916,1939.198051,1764.432132,1598.903453,2149.479313,2654.528618,2235.631974,1855.738878,1814.340732,1876.285673,1848.036788,1821.232045,1703.486668,1653.505903,1649.852208,1774.964235,1700.91743,1715.343999,1583.301607,1540.121185,1468.830753,1570.847512,1649.41666,1636.250346,1517.225281,1471.182712,1644.084875,1673.909013,1596.344053,1262.402301,1220.554031,1238.038217,1209.024239,1204.447434,1199.947482,1321.271131,1500.205027,1472.574045,1160.31222,1136.363322,1195.232397,1502.629387,1694.704451,1618.559926,1507.752874,1415.474545,1537.368047,1862.749071,2180.653284,2103.146804,2023.471288,1990.148051,1829.493365,1807.53207,1876.440805,1685.863009,1550.452521,1498.313258,1461.646606,1455.569149,1556.821092,1568.412162,1633.310426,1764.175797,1674.012163,1526.964582,1490.697232,1503.043827,1567.963931,1542.836689,1391.02525,1318.31389,1274.858589,1193.25649,1193.20185,1200.7835,1203.693564,1216.045583,1203.751019,1194.410131,1214.493996,1290.298572,1480.725299,1755.282275,1814.229056,1717.927222,1565.59508,1537.447392,1823.578627,2050.583365,2435.286436,2630.381442,2149.298575,1886.134435,1790.339671,2039.308373,2339.065896,2665.738231,2657.420147,2286.024491,2126.343414,2221.738253,2208.144892,2087.247228,1867.990393,1698.337916,1878.116154,2158.147917,2149.483828,1902.611069,1641.382301,1613.914495,1698.982324,1717.73389,1970.776106,2297.459775,2505.787982,2459.536987,2227.765848,2023.283853,2002.62868,2188.607679,2266.478089,2337.610134,2519.380533,3376.775141,3908.61159,3231.456795,2631.156362,2575.852153,2347.885758,2366.121372,2197.141329,2179.321014,2328.409941,2219.019608,2233.564464,2232.390518,2189.740253,2323.436743,1923.413915,1679.017026,1703.263108,1779.743075,1755.33604,1755.47197,1780.437847,1610.003466,1489.507574,1569.877901,1670.21514,1617.004562,1498.13805,1478.629199,1494.851291,1529.579931,1611.481809,1606.047552,1639.948905,1809.227497,2670.696671,3540.596598,3204.674089,2264.550103,2156.408397,2239.191246,2017.729952,1855.424037,2539.290541,2574.860899,2258.625471,2025.900564,2138.316754,2116.17654,1991.605455,1956.628215,2034.226602,2003.310615,2042.245216,2176.713133,2029.507783,1919.248157,1660.363194,1453.969944,1563.861203,1749.461905,1664.14015,1541.087246,1615.219402,1877.049811,1579.222955,1459.37987,1386.061879,1353.647255,1340.123719,1303.474562,1362.096539,1465.812816,1424.547307,1466.338603,1549.312248,1588.007989,1567.45652,1390.897848,1393.610885,1730.053621,1882.989431,1935.723525,1887.026264,2812.529723,2287.798236,2012.889741,2173.143813,2258.943434,1903.413451,1869.227447,1900.372247,1871.367414,1818.712668,1724.15466,1653.530169,1500.421394,1416.872026,1580.789182,1857.815965,1790.462179,1690.836626,1723.32817,1711.340705,1705.321068,1641.991455,1506.058173,1463.985109,1382.139847,1276.610972,1397.225288,1383.846295,1305.164713,1375.918812,1614.270188,1781.263213,1712.386285,1604.979727,1708.657896,1522.73487,1333.792745,1661.940056,1905.772313,1787.560002,1595.717619,1618.720629,2696.808929,2446.664529,2070.737069,1965.159237,2036.464214,1950.945164,1939.900564,2032.000074,2320.111753,2458.07746,2519.442978,2328.621903,2063.535516,1910.225822,1657.461678,1697.896989,1777.144605,1744.254346,1650.839392,1593.192642,1675.220887,1693.962249,1620.569552,1593.681464,1724.510177,1904.81616,2022.898371,2097.312836,2015.020155,2173.880906,2048.698542,1818.136315,1924.869022,2513.645338,2479.644145,2344.927554,2693.750542,2817.833994,2935.985439,3250.458154,3573.381569,2965.784664,2336.08995,2173.401801,2090.37354,2094.715973,2032.229202,2040.567371,2193.302105,2228.555593,2181.951961,2081.552194,1969.722493,1856.887377,2308.105627,2364.63354,2059.15378,1839.086405,1760.366065,1751.594753,1816.680062,1455.374497,1329.486792,1350.712957,1640.782575,1769.40932,1748.956158,1800.642642,1807.923487,2006.555809,2150.927876,2095.385988,2014.707873,2269.321482,1784.52575,1565.713094,1844.74697,2125.236818,2670.679108,3073.021127,3104.020184,2791.66563,2238.263996,2074.358432,2234.684257,2213.237663,1953.878499,1846.277836,1823.441837,1773.069799,1816.271673,1727.345469,1692.386079,1732.77059,1860.727442,1771.427705,1560.556081,1654.400538,1858.618167,1792.219821,1680.27564,1665.166692,1567.366958,1664.221062,1711.804123,1664.190566,1569.522485,1562.126027,1537.571155,1575.573781,1599.303475,1606.456935,1672.159572,1595.218789,1519.497603,1583.901717,1482.184203,1477.97888,1627.752594,1566.528598,1671.075222,2044.158165,2149.278851,1780.348655,1795.041321,2155.257429,2231.369186,1930.37579,1792.815585,1751.63237,1791.604627,1775.465762,1624.020279,1486.815333,1483.358333,1583.329575,1528.366989,1592.233172,1654.025987,1758.956126,1816.611462,1819.742772,1742.379349,1693.957087,1685.07218,1560.8883,1574.80026,1565.468581,1522.506459,1479.483757,1500.303936,1622.080818,1807.090247,1856.050749,1982.807805,2000.536245,2003.601593,1745.5966,1419.142293,1401.668254,1569.597758,1662.176131,1556.757941,1517.260142,1400.665296,1843.241484,2045.708031,1869.065186,1799.497921,1988.376774,2043.232467,1912.314647,1833.024259,1872.674095,1994.15777,1958.499775,1940.792029,1893.935704,1645.149368,1429.503189,1430.712527,1743.54722,1938.631903,1774.820007,1680.403653,1501.028,1324.90839,1512.036722,1606.245585,1537.060663,1589.762369,1603.169671,1650.870067,1696.610349,1700.375077,1759.831182,1560.859592,1786.352269,1766.635146,1416.948745,1464.414133,1696.505196,1657.164611,1664.314371,1713.893457,1644.902182,1717.188664,2119.109388,2234.055286,2114.724092,1963.763597,1675.500643,1566.575644,1595.480281,1581.386824,1607.748082,1655.448305,1628.683334,1521.630165,1474.21753,1392.211383,1512.808571,1614.837166,1529.873837,1364.679276,1304.859786,1256.416282,1364.500553,1602.664114,1614.474871,1460.546436,1390.222962,1408.372778,1505.119711,1493.911169,1540.386006,1472.338997,1342.871545,1296.715485,1442.655634,1316.499552,1155.764257,1451.940744,1779.803823,1766.907102,1442.999577,1201.632175,1221.311101,1730.636326,1844.168177,1795.738319,1801.72061,1768.976277,1751.034314,1859.653954,1969.066792,2120.820432,2147.175677,1997.746033,1813.444749,2428.10133,3288.316808,3465.738583,2961.666639,2473.459678,2455.046576,2320.88107,2357.748272,1878.134895,1501.875578,1428.543021,1335.266834,1335.272355,1356.609813,1362.040435,1495.360441,1595.438202,1649.028776,1578.645626,1578.249218,1859.355846,2371.292855,2341.622065,2150.526869,1962.454014,1898.654348,1837.878173,1773.217253,1796.542166,1760.061481,1851.828499,2125.348059,2309.791662,2256.846345,2067.060188,1996.741646,1937.700824,1858.537071,1850.63903,1781.236398,1772.344102,1693.413199,1588.408677,1568.834279,1503.133137,1673.288717,1808.619957,1743.218986,1641.754937,1657.088777,1612.848062,1496.402001,1412.070389,1290.706889,1329.20417,1441.104714,1527.937001,1565.714531,1618.23982,1631.282383,1590.828791,1539.337128,1410.111802,1437.910707,2086.546163,1978.029028,1824.165084,1721.074723,1622.167644,1628.976753,1711.035841,2123.146265,2083.854114,1897.235719,1803.079468,1681.70358,1702.90197,1794.941419,1854.292732,1953.08042,2011.062437,1937.885439,1830.34862,1677.973737,1712.874036,1687.239181,1551.577798,1690.934083,1824.615857,1832.208595,1731.433423,1873.29244,1926.151466,1790.294595,1616.741523,1674.747465,1620.859735,1549.562125,1603.181993,1837.565046,1878.473653,1854.963021,1886.599778,1661.699935,1763.923721,1751.756347,1661.274115,1972.462887,1931.332731,1759.931488,1688.61146,1741.370224,1956.799248,2150.252847,2099.023326,2013.087588,1964.965431,1959.660158,1881.389823,1890.688928,1902.865906,1899.392862,1874.131291,1798.79242,1742.63837,1835.425574,1721.202706,1682.709185,1877.117887,1864.444676,1686.53767,1645.529794,1620.121556,1628.04235,1535.878713,1376.047492,1393.385396,1421.81988,1396.427735,1361.849997,1343.295572,1406.449769,1495.526417,1602.792327,1698.598912,1660.734925,1675.96779,1665.324267,1819.436752,2176.537923,2337.582069,2167.275809,2086.205018,2625.733199,2394.345702,2245.617556,2221.188544,2112.680452,2083.177172,2027.679367,1994.32888,1932.711815,2049.500432,2091.862812,2020.796012,1988.108675,2070.867179,1907.102698,1655.151731,1814.720982,2108.451086,1937.842882,1598.746396,1508.312272,1368.926012,1333.2199,1436.552195,1408.153272,1336.690892,1361.393479,1438.016679,1647.910071,1674.924702,1739.018858,1832.617172,1879.580323,1927.012289,1936.742535,1583.481016,1279.104089,1399.704312,1603.189139,1567.174402,1401.76851,1450.451631,1662.535301,1883.70158,2021.674092,2057.032804,1964.144839,1784.032102,1688.921289,1635.277774,1688.161355,1823.747716,1775.740827,1805.711322,1755.644538,1731.569788,1780.439167,1629.753237,1642.579633,1745.492362,1733.516249,1676.788285,1506.791211,1490.456846,1506.975608,1442.645206,,,,,,,,,,,,,,,
